date,month,year,bu,Conformance %,System Outage (hrs),Unplanned out %,Shrinkage %,aht,Attrition %
2019-08-05,August,2019,WISE,0.957974249,0.0,0.09,23.0,555.1288044042797,0.006711409000000001
2019-08-06,August,2019,Client Transactions,0.8975672990000001,0.0,0.1,33.0,402.9573958831977,0.046511628
2019-08-06,August,2019,Participant Transactions,0.6553139729999999,0.0,0.02,27.0,502.6581740976645,0.035087719
2019-08-06,August,2019,RAM,0.802544102,0.0,0.03,36.0,1008.376130198915,0.024390244
2019-08-06,August,2019,RCS PHONES,,0.0,0.03,31.0,,0.111111111
2019-08-06,August,2019,RIS,1.025238777,0.0,0.07,37.0,626.0,0.022222222000000003
2019-08-06,August,2019,SCS,,0.0,0.02,44.0,,
2019-08-06,August,2019,WISE,0.9629995709999999,0.0,0.06,28.0,543.9222870182556,0.006711409000000001
2019-08-07,August,2019,Client Transactions,0.8975672990000001,0.0,0.02,21.0,409.159980188212,0.046511628
2019-08-07,August,2019,Participant Transactions,0.6553139729999999,0.0,0.04,28.0,513.9762081784387,0.035087719
2019-08-07,August,2019,RAM,0.802544102,0.0,0.05,44.0,889.7271250676773,0.024390244
2019-08-07,August,2019,RCS PHONES,,0.0,0.04,39.0,,0.111111111
2019-08-07,August,2019,RIS,1.025238777,0.0,0.04,41.0,612.0,0.022222222000000003
2019-08-07,August,2019,SCS,,0.0,0.02,49.0,,
2019-08-07,August,2019,WISE,0.9629995709999999,0.0,0.03,26.0,545.451357953729,0.006711409000000001
2019-08-08,August,2019,Client Transactions,0.837016089,0.0,0.0,18.0,394.9392730496454,0.046511628
2019-08-08,August,2019,Participant Transactions,0.8415634359999999,0.0,0.02,28.0,496.0626713670192,0.035087719
2019-08-08,August,2019,RAM,0.9346409529999999,0.0,0.04,33.0,1018.2184493491794,0.024390244
2019-08-08,August,2019,RCS PHONES,,0.0,0.04,58.0,,0.111111111
2019-08-08,August,2019,RIS,1.040223592,0.566666667,0.05,43.0,621.0,0.022222222000000003
2019-08-08,August,2019,SCS,,0.0,0.04,58.0,,
2019-08-08,August,2019,WISE,0.9689760009999999,0.0,0.03,29.0,551.5231252806466,0.006711409000000001
2019-08-09,August,2019,Client Transactions,0.818361052,0.0,0.0,20.0,341.037170263789,0.046511628
2019-08-09,August,2019,Participant Transactions,0.8219756009999999,0.0,0.1,32.0,505.44435284418796,0.035087719
2019-08-09,August,2019,RAM,0.9298889690000001,0.0,0.07,42.0,913.6111111111111,0.024390244
2019-08-09,August,2019,RCS PHONES,,0.0,0.07,56.0,,0.111111111
2019-08-09,August,2019,RIS,1.013165754,0.0,0.06,42.0,622.0,0.022222222000000003
2019-08-09,August,2019,SCS,,8.25,0.04,52.0,,
2019-08-09,August,2019,WISE,0.9789288270000001,0.0,0.05,30.0,554.2756267616081,0.006711409000000001
2019-08-12,August,2019,Client Transactions,0.842912792,0.0,0.01,22.0,351.2411522633745,0.046511628
2019-08-12,August,2019,Participant Transactions,0.951190269,0.0,0.02,22.0,494.2169689119171,0.035087719
2019-08-12,August,2019,RAM,0.957668977,0.0,0.05,26.0,991.4071146245059,0.024390244
2019-08-12,August,2019,RCS PHONES,,0.0,0.08,31.0,,0.111111111
2019-08-12,August,2019,RIS,1.03541637,0.0,0.07,36.0,627.0,0.022222222000000003
2019-08-12,August,2019,SCS,,0.0,0.1,39.0,,
2019-08-12,August,2019,WISE,0.962984046,0.0,0.07,23.0,543.7909080628746,0.006711409000000001
2019-08-13,August,2019,Client Transactions,0.8954039859999999,0.0,0.05,32.0,385.5826302729528,0.046511628
2019-08-13,August,2019,Participant Transactions,0.8628697209999999,0.0,0.0,23.0,523.2962648556876,0.035087719
2019-08-13,August,2019,RAM,0.9205453659999999,0.0,0.02,43.0,983.7197802197802,0.024390244
2019-08-13,August,2019,RCS PHONES,,0.0,0.15,55.0,,0.111111111
2019-08-13,August,2019,RIS,1.0243342690000001,0.0,0.05,49.0,649.0,0.022222222000000003
2019-08-13,August,2019,SCS,,0.333333333,0.03,46.0,,
2019-08-13,August,2019,WISE,0.9690926609999999,0.0,0.04,29.0,546.277122957407,0.006711409000000001
2019-08-14,August,2019,Client Transactions,0.924874599,0.0,0.03,27.0,458.2551020408163,0.046511628
2019-08-14,August,2019,Participant Transactions,0.8465837890000001,0.0,0.04,27.0,548.6089949518127,0.035087719
2019-08-14,August,2019,RAM,0.90303285,0.0,0.05,41.0,979.5545505935556,0.024390244
2019-08-14,August,2019,RCS PHONES,,0.0,0.06,51.0,,0.111111111
2019-08-14,August,2019,RIS,1.026051005,0.0,0.02,50.0,656.0,0.022222222000000003
2019-08-14,August,2019,SCS,,0.0,0.03,46.0,,
2019-08-14,August,2019,WISE,0.960070546,0.0,0.05,30.0,536.5842710079004,0.006711409000000001
2019-08-15,August,2019,Client Transactions,0.9149314040000001,0.0,0.06,23.0,403.4145706851691,0.046511628
2019-08-15,August,2019,Participant Transactions,0.891706157,0.0,0.02,26.0,492.80978909669716,0.035087719
2019-08-15,August,2019,RAM,0.930284953,0.0,0.03,37.0,1049.296819787986,0.024390244
2019-08-15,August,2019,RCS PHONES,,0.25,0.07,53.0,,0.111111111
2019-08-15,August,2019,RIS,1.01482225,1.0,0.05,45.0,629.0,0.022222222000000003
2019-08-15,August,2019,SCS,,0.0,0.01,50.0,,
2019-08-15,August,2019,WISE,0.9733967920000001,0.0,0.05,32.0,544.5183768274354,0.006711409000000001
2019-08-16,August,2019,Client Transactions,0.884566999,0.0,0.07,27.0,326.1823329558324,0.046511628
2019-08-16,August,2019,Participant Transactions,0.761392381,0.0,0.09,33.0,467.61393514460997,0.035087719
2019-08-16,August,2019,RAM,0.9393384290000001,0.0,0.03,39.0,916.9213539074166,0.024390244
2019-08-16,August,2019,RCS PHONES,,0.0,0.11,52.0,,0.111111111
2019-08-16,August,2019,RIS,1.01964568,0.0,0.09,55.0,623.0,0.022222222000000003
2019-08-16,August,2019,SCS,,1.166666667,0.03,47.0,,
2019-08-16,August,2019,WISE,0.96148463,0.0,0.08,32.0,541.5016176470589,0.006711409000000001
2019-08-19,August,2019,Client Transactions,0.8926597759999999,0.0,0.13,42.0,278.9167639050953,0.046511628
2019-08-19,August,2019,Participant Transactions,0.940423125,0.0,0.04,17.0,591.0414250207125,0.035087719
2019-08-19,August,2019,RAM,0.9547652459999999,0.0,0.07,24.0,991.5784050179211,0.024390244
2019-08-19,August,2019,RCS PHONES,,0.0,0.2,54.0,,0.111111111
2019-08-19,August,2019,RIS,1.0955935940000001,0.0,0.06,32.0,647.0,0.022222222000000003
2019-08-19,August,2019,SCS,,0.0,0.07,37.0,,
2019-08-19,August,2019,WISE,1.09648151,0.0,0.07,20.0,548.6453821119964,0.006711409000000001
2019-08-20,August,2019,Client Transactions,0.936344229,0.0,0.05,39.0,335.42576791808875,0.046511628
2019-08-20,August,2019,Participant Transactions,0.916581788,0.0,0.08,31.0,462.51767151767154,0.035087719
2019-08-20,August,2019,RAM,0.959295617,0.0,0.04,37.0,989.8019597730789,0.024390244
2019-08-20,August,2019,RCS PHONES,,0.0,0.11,40.0,,0.111111111
2019-08-20,August,2019,RIS,0.973114885,0.0,0.0,52.0,654.0,0.022222222000000003
2019-08-20,August,2019,SCS,,1.266666667,0.04,50.0,,
2019-08-20,August,2019,WISE,0.970186525,0.0,0.05,29.0,539.1451657080252,0.006711409000000001
2019-08-21,August,2019,Client Transactions,0.9147431690000001,0.0,0.0,26.0,398.2854570013507,0.046511628
2019-08-21,August,2019,Participant Transactions,0.9279822390000001,0.0,0.05,27.0,559.6548886737658,0.035087719
2019-08-21,August,2019,RAM,0.969321166,0.0,0.03,33.0,978.9522517634292,0.024390244
2019-08-21,August,2019,RCS PHONES,,0.0,0.0,32.0,,0.111111111
2019-08-21,August,2019,RIS,0.9740567290000001,0.0,0.01,50.0,645.0,0.022222222000000003
2019-08-21,August,2019,SCS,,0.0,0.04,49.0,,
2019-08-21,August,2019,WISE,0.9815423000000001,0.0,0.04,29.0,553.9861309694023,0.006711409000000001
2019-08-22,August,2019,Client Transactions,0.870980201,0.0,0.06,25.0,429.9059356136821,0.046511628
2019-08-22,August,2019,Participant Transactions,0.87845341,0.0,0.02,25.0,537.3156161806209,0.035087719
2019-08-22,August,2019,RAM,0.947038226,0.0,0.03,30.0,976.3381924198251,0.024390244
2019-08-22,August,2019,RCS PHONES,,0.0,0.05,48.0,,0.111111111
2019-08-22,August,2019,RIS,0.9788525579999999,0.0,0.01,53.0,645.0,0.022222222000000003
2019-08-22,August,2019,SCS,,0.0,0.03,53.0,,
2019-08-22,August,2019,WISE,0.9741589709999999,0.283333333,0.03,30.0,553.2694276407632,0.006711409000000001
2019-08-23,August,2019,Client Transactions,0.928161435,0.0,0.07,30.0,357.9974651457541,0.046511628
2019-08-23,August,2019,Participant Transactions,0.909847558,0.0,0.04,31.0,490.0609597924773,0.035087719
2019-08-23,August,2019,RAM,0.920312551,0.0,0.03,34.0,952.3706950532248,0.024390244
2019-08-23,August,2019,RCS PHONES,,0.0,0.03,36.0,,0.111111111
2019-08-23,August,2019,RIS,0.9989738309999999,0.0,0.06,55.0,645.0,0.022222222000000003
2019-08-23,August,2019,SCS,,0.0,0.03,51.0,,
2019-08-23,August,2019,WISE,0.978586162,0.0,0.06,35.0,558.4747899159664,0.006711409000000001
2019-08-26,August,2019,Client Transactions,0.863617966,0.0,0.05,30.0,293.6287878787879,0.046511628
2019-08-26,August,2019,Participant Transactions,0.966544372,0.0,0.07,25.0,456.66897918731416,0.035087719
2019-08-26,August,2019,RAM,0.944168427,0.0,0.04,17.0,1078.4650349650349,0.024390244
2019-08-26,August,2019,RCS PHONES,,0.0,0.03,28.0,,0.111111111
2019-08-26,August,2019,RIS,1.01339636,0.0,0.07,41.0,681.0,0.022222222000000003
2019-08-26,August,2019,SCS,,0.0,0.08,35.0,,
2019-08-26,August,2019,WISE,0.9737510290000001,0.0,0.08,22.0,520.0753157832605,0.006711409000000001
2019-08-27,August,2019,Client Transactions,0.906635862,0.0,0.05,37.0,310.90855704697987,0.046511628
2019-08-27,August,2019,Participant Transactions,0.89245171,0.0,0.07,31.0,485.6017657992565,0.035087719
2019-08-27,August,2019,RAM,0.9354830479999999,0.0,0.01,28.0,942.068017366136,0.024390244
2019-08-27,August,2019,RCS PHONES,,0.0,0.05,34.0,,0.111111111
2019-08-27,August,2019,RIS,0.987578538,0.0,0.04,43.0,658.0,0.022222222000000003
2019-08-27,August,2019,SCS,,0.0,0.0,46.0,,
2019-08-27,August,2019,WISE,0.9574638809999999,0.0,0.05,31.0,522.8246995441359,0.006711409000000001
2019-08-28,August,2019,Client Transactions,0.7705827,0.0,0.02,31.0,339.5174390826565,0.046511628
2019-08-28,August,2019,Participant Transactions,0.8851698509999999,0.0,0.1,32.0,546.5769230769231,0.035087719
2019-08-28,August,2019,RAM,0.9378413409999999,0.0,0.02,36.0,905.8993409227082,0.024390244
2019-08-28,August,2019,RCS PHONES,,0.0,0.03,34.0,,0.111111111
2019-08-28,August,2019,RIS,0.9809790209999999,1.333333333,0.03,44.0,649.0,0.022222222000000003
2019-08-28,August,2019,SCS,,0.0,0.0,51.0,,
2019-08-28,August,2019,WISE,0.946502645,0.0,0.04,29.0,532.3754603034321,0.006711409000000001
2019-08-29,August,2019,Client Transactions,0.874746059,0.0,0.04,31.0,404.6798695246971,0.046511628
2019-08-29,August,2019,Participant Transactions,0.869899865,0.0,0.04,30.0,490.07100591715977,0.035087719
2019-08-29,August,2019,RAM,0.941616007,0.0,0.05,35.0,1059.235516372796,0.024390244
2019-08-29,August,2019,RCS PHONES,,0.0,0.08,43.0,,0.111111111
2019-08-29,August,2019,RIS,1.01801472,0.0,0.03,41.0,621.0,0.022222222000000003
2019-08-29,August,2019,SCS,,0.0,0.03,53.0,,
2019-08-29,August,2019,WISE,0.970817066,0.0,0.06,28.0,526.6976490736416,0.006711409000000001
2019-08-30,August,2019,Client Transactions,0.856718284,0.0,0.07,30.0,300.5247844827586,0.046511628
2019-08-30,August,2019,Participant Transactions,0.8699337509999999,0.0,0.03,30.0,498.8296574378226,0.035087719
2019-08-30,August,2019,RAM,0.908687584,0.0,0.05,39.0,921.0823723228995,0.024390244
2019-08-30,August,2019,RCS PHONES,,0.0,0.08,46.0,,0.111111111
2019-08-30,August,2019,RIS,0.997601132,0.0,0.05,46.0,637.0,0.022222222000000003
2019-08-30,August,2019,SCS,,0.0,0.08,55.0,,
2019-08-30,August,2019,WISE,0.960277169,0.0,0.08,33.0,538.5509754562618,0.006711409000000001
2019-09-02,September,2019,Client Transactions,,0.0,0.0,7.0,67.27628361858191,0.047619048
2019-09-02,September,2019,Participant Transactions,,0.0,0.0,6.0,394.8952772073922,0.033333333
2019-09-02,September,2019,RAM,,0.0,,,472.79423868312756,0.021052632
2019-09-02,September,2019,RCS PHONES,,0.0,0.0,6.0,,0.105263158
2019-09-02,September,2019,RIS,,0.0,,,,0.016393443
2019-09-02,September,2019,SCS,,0.0,,,,
2019-09-02,September,2019,WISE,,0.0,,,,0.007042254
2019-09-03,September,2019,Client Transactions,1.052337557,0.0,0.0,41.0,365.1494576134994,0.047619048
2019-09-03,September,2019,Participant Transactions,1.013985108,0.0,0.11,32.0,520.448127925117,0.033333333
2019-09-03,September,2019,RAM,0.9586444679999999,0.0,0.09,22.0,963.7111289674568,0.021052632
2019-09-03,September,2019,RCS PHONES,,0.0,0.02,20.0,,0.105263158
2019-09-03,September,2019,RIS,0.995120782,0.0,0.12,34.0,672.0,0.016393443
2019-09-03,September,2019,SCS,,0.316666667,0.1,40.0,,
2019-09-03,September,2019,WISE,0.969892862,0.0,0.08,27.0,535.872927585838,0.007042254
2019-09-04,September,2019,Client Transactions,0.910189702,0.0,0.07,34.0,367.3268222963316,0.047619048
2019-09-04,September,2019,Participant Transactions,0.901602582,0.0,0.07,27.0,524.2735507246376,0.033333333
2019-09-04,September,2019,RAM,0.935492364,0.0,0.03,29.0,1004.4688346883469,0.021052632
2019-09-04,September,2019,RCS PHONES,,0.0,0.03,27.0,,0.105263158
2019-09-04,September,2019,RIS,0.972607234,0.0,0.06,45.0,657.0,0.016393443
2019-09-04,September,2019,SCS,,0.0,0.03,49.0,,
2019-09-04,September,2019,WISE,0.9743919459999999,0.0,0.02,27.0,544.8062256809338,0.007042254
2019-09-05,September,2019,Client Transactions,0.822546516,0.0,0.05,30.0,343.45458868283407,0.047619048
2019-09-05,September,2019,Participant Transactions,0.88955871,0.0,0.06,27.0,524.1181379007465,0.033333333
2019-09-05,September,2019,RAM,0.9495024679999999,0.0,0.04,27.0,1049.7927631578948,0.021052632
2019-09-05,September,2019,RCS PHONES,,0.0,0.05,35.0,,0.105263158
2019-09-05,September,2019,RIS,0.9840495029999999,0.0,0.03,42.0,666.0,0.016393443
2019-09-05,September,2019,SCS,,0.36666666700000006,0.04,50.0,,
2019-09-05,September,2019,WISE,0.9831392109999999,0.0,0.04,31.0,543.713215920122,0.007042254
2019-09-06,September,2019,Client Transactions,0.921420279,0.0,0.11,34.0,304.0407114624506,0.047619048
2019-09-06,September,2019,Participant Transactions,0.8071288659999999,0.0,0.08,28.0,412.57763532763533,0.033333333
2019-09-06,September,2019,RAM,0.918662205,0.0,0.06,26.0,1043.9568965517242,0.021052632
2019-09-06,September,2019,RCS PHONES,,0.0,0.01,32.0,,0.105263158
2019-09-06,September,2019,RIS,0.984211773,0.0,0.06,46.0,642.0,0.016393443
2019-09-06,September,2019,SCS,,0.0,0.04,47.0,,
2019-09-06,September,2019,WISE,0.9914949670000001,0.0,0.07,35.0,552.0085324232082,0.007042254
2019-09-09,September,2019,Client Transactions,0.836346667,0.0,0.03,34.0,305.72957746478875,0.047619048
2019-09-09,September,2019,Participant Transactions,0.855407505,0.0,0.07,20.0,434.35952150016163,0.033333333
2019-09-09,September,2019,RAM,0.92641267,0.0,0.05,23.0,888.3754032258065,0.021052632
2019-09-09,September,2019,RCS PHONES,,2.45,0.11,33.0,,0.105263158
2019-09-09,September,2019,RIS,0.9474256679999999,0.0,0.11,45.0,711.0,0.016393443
2019-09-09,September,2019,SCS,,4.166666667,0.07,35.0,,
2019-09-09,September,2019,WISE,0.93529729,0.0,0.1,25.0,481.0709353421218,0.007042254
2019-09-10,September,2019,Client Transactions,0.889460887,0.0,0.05,34.0,326.5011205737338,0.047619048
2019-09-10,September,2019,Participant Transactions,0.8074179509999999,0.0,0.03,23.0,440.7680412371134,0.033333333
2019-09-10,September,2019,RAM,0.926753226,0.0,0.04,32.0,999.9210666666667,0.021052632
2019-09-10,September,2019,RCS PHONES,,0.0,0.17,46.0,,0.105263158
2019-09-10,September,2019,RIS,0.974036281,0.0,0.03,42.0,675.0,0.016393443
2019-09-10,September,2019,SCS,,0.0,0.03,49.0,,
2019-09-10,September,2019,WISE,0.9676894620000001,0.0,0.06,32.0,544.7111405835544,0.007042254
2019-09-11,September,2019,Client Transactions,0.861238335,0.0,0.01,27.0,385.02766990291263,0.047619048
2019-09-11,September,2019,Participant Transactions,0.8036335179999999,0.0,0.02,23.0,443.43552311435525,0.033333333
2019-09-11,September,2019,RAM,0.922232211,0.0,0.02,26.0,933.3748685594112,0.021052632
2019-09-11,September,2019,RCS PHONES,,0.0,0.01,38.0,,0.105263158
2019-09-11,September,2019,RIS,0.974754294,0.0,0.04,42.0,691.0,0.016393443
2019-09-11,September,2019,SCS,,0.0,0.02,49.0,,
2019-09-11,September,2019,WISE,0.975908091,0.0,0.05,34.0,540.3087016574585,0.007042254
2019-09-12,September,2019,Client Transactions,0.792552368,0.0,0.01,26.0,390.37066014669927,0.047619048
2019-09-12,September,2019,Participant Transactions,0.896365462,0.0,0.03,25.0,479.9707357859532,0.033333333
2019-09-12,September,2019,RAM,0.9468264959999999,0.0,0.04,34.0,980.7300613496933,0.021052632
2019-09-12,September,2019,RCS PHONES,,0.0,0.0,47.0,,0.105263158
2019-09-12,September,2019,RIS,0.960448393,0.0,0.02,41.0,684.0,0.016393443
2019-09-12,September,2019,SCS,,0.7333333329999999,0.02,53.0,,
2019-09-12,September,2019,WISE,0.933846682,1.0,0.04,31.0,535.3198049619963,0.007042254
2019-09-13,September,2019,Client Transactions,0.8574956109999999,0.0,0.02,33.0,270.7784473590925,0.047619048
2019-09-13,September,2019,Participant Transactions,0.8002342259999999,0.0,0.02,25.0,513.2672853828307,0.033333333
2019-09-13,September,2019,RAM,0.910304317,0.0,0.09,37.0,837.6686868686869,0.021052632
2019-09-13,September,2019,RCS PHONES,,0.0,0.02,43.0,,0.105263158
2019-09-13,September,2019,RIS,0.9714145279999999,0.0,0.09,44.0,676.0,0.016393443
2019-09-13,September,2019,SCS,,0.0,0.06,53.0,,
2019-09-13,September,2019,WISE,0.9708625740000001,0.0,0.05,35.0,544.1538919482066,0.007042254
2019-09-16,September,2019,Client Transactions,0.739502013,0.0,0.01,25.0,281.20148989003195,0.047619048
2019-09-16,September,2019,Participant Transactions,0.7902429059999999,0.0,0.07,26.0,494.19101876675603,0.033333333
2019-09-16,September,2019,RAM,0.970687043,0.0,0.07,27.0,970.6961178045516,0.021052632
2019-09-16,September,2019,RCS PHONES,,0.0,0.17,44.0,,0.105263158
2019-09-16,September,2019,RIS,0.963573551,0.0,0.06,42.0,663.0,0.016393443
2019-09-16,September,2019,SCS,,4.683333333,0.08,35.0,,
2019-09-16,September,2019,WISE,0.947170957,1.0,0.09,22.0,535.2382614570431,0.007042254
2019-09-17,September,2019,Client Transactions,0.747704011,0.0,0.02,33.0,318.46281800391387,0.047619048
2019-09-17,September,2019,Participant Transactions,0.920561548,0.0,0.09,30.0,527.0937625754527,0.033333333
2019-09-17,September,2019,RAM,0.9459568140000001,0.0,0.08,35.0,1045.3950124688279,0.021052632
2019-09-17,September,2019,RCS PHONES,,0.25,0.07,42.0,,0.105263158
2019-09-17,September,2019,RIS,0.9742475690000001,0.36666666700000006,0.05,39.0,655.0,0.016393443
2019-09-17,September,2019,SCS,,0.0,0.04,52.0,,
2019-09-17,September,2019,WISE,0.972386337,0.0,0.05,30.0,547.0440576556975,0.007042254
2019-09-18,September,2019,Client Transactions,0.822377646,0.0,0.04,23.0,366.49204119850185,0.047619048
2019-09-18,September,2019,Participant Transactions,0.862254713,0.0,0.02,30.0,537.8997277676951,0.033333333
2019-09-18,September,2019,RAM,0.9221607959999999,0.0,0.03,29.0,956.4802727715538,0.021052632
2019-09-18,September,2019,RCS PHONES,,0.5,0.0,36.0,,0.105263158
2019-09-18,September,2019,RIS,0.9512115240000001,0.0,0.03,40.0,662.0,0.016393443
2019-09-18,September,2019,SCS,,0.0,0.03,53.0,,
2019-09-18,September,2019,WISE,0.975686965,0.0,0.04,35.0,548.0413517118719,0.007042254
2019-09-19,September,2019,Client Transactions,0.8578720329999999,0.0,0.02,18.0,384.97407732864673,0.047619048
2019-09-19,September,2019,Participant Transactions,0.903689353,0.0,0.05,34.0,536.4363974001857,0.033333333
2019-09-19,September,2019,RAM,0.901438385,0.0,0.06,28.0,1011.1905010438413,0.021052632
2019-09-19,September,2019,RCS PHONES,,0.0,0.01,46.0,,0.105263158
2019-09-19,September,2019,RIS,0.975192563,0.0,0.02,29.0,712.0,0.016393443
2019-09-19,September,2019,SCS,,0.0,0.08,50.0,,
2019-09-19,September,2019,WISE,0.958944883,0.0,0.07,39.0,540.9342770475228,0.007042254
2019-09-20,September,2019,Client Transactions,0.8451924540000001,0.0,0.01,22.0,312.16155339805823,0.047619048
2019-09-20,September,2019,Participant Transactions,0.870861168,0.0,0.02,28.0,441.65232974910396,0.033333333
2019-09-20,September,2019,RAM,0.944854427,0.0,0.04,27.0,995.4340505144995,0.021052632
2019-09-20,September,2019,RCS PHONES,,0.5,0.0,46.0,,0.105263158
2019-09-20,September,2019,RIS,0.965014121,0.0,0.05,33.0,670.0,0.016393443
2019-09-20,September,2019,SCS,,0.0,0.07,47.0,,
2019-09-20,September,2019,WISE,0.9543958309999999,0.0,0.09,39.0,537.3640983606557,0.007042254
2019-09-23,September,2019,Client Transactions,0.866862263,0.0,0.07,29.0,277.0870319001387,0.047619048
2019-09-23,September,2019,Participant Transactions,0.927701126,0.0,0.05,22.0,432.5514018691589,0.033333333
2019-09-23,September,2019,RAM,0.975198654,0.0,0.09,26.0,1137.7107039537127,0.021052632
2019-09-23,September,2019,RCS PHONES,,0.0,0.02,37.0,,0.105263158
2019-09-23,September,2019,RIS,0.9983170509999999,0.85,0.06,28.0,655.0,0.016393443
2019-09-23,September,2019,SCS,,0.0,0.15,37.0,,
2019-09-23,September,2019,WISE,0.962214479,0.0,0.11,28.0,548.2798576163004,0.007042254
2019-09-24,September,2019,Client Transactions,0.881630473,0.0,0.04,30.0,357.39831302717903,0.047619048
2019-09-24,September,2019,Participant Transactions,0.849288457,0.0,0.0,22.0,578.7709782104776,0.033333333
2019-09-24,September,2019,RAM,0.918741358,0.0,0.05,26.0,1109.3608829568789,0.021052632
2019-09-24,September,2019,RCS PHONES,,0.5,0.0,37.0,,0.105263158
2019-09-24,September,2019,RIS,0.995108876,0.6,0.06,30.0,691.0,0.016393443
2019-09-24,September,2019,SCS,,0.333333333,0.06,49.0,,
2019-09-24,September,2019,WISE,0.9584388,0.0,0.06,36.0,550.1808992154496,0.007042254
2019-09-25,September,2019,Client Transactions,0.851131992,0.0,0.0,25.0,418.479704797048,0.047619048
