date,bu,VOLUME - HANDLED,TOTAL TIME - AHT (sec),AHT CALC,Sum of PRODUCTIVE TIME - ACTUAL (hrs),Sum of PRODUCTIVE TIME - SCHEDULED (hrs),Conformance CALC,Attrition,EOM Headcount,Attrition % CALC,System Outage (hrs),Unplanned out,Shrinkage,Regular Scheduled Time (no OT),Unplanned out % CALC,Shrinkage % CALC,month,year,aht
2020-07-23,RAM,1906,2115989,1110.172613,405.5825,413.08333339999996,0.98184184,0,0,,1.9166666669999999,8.0,231.66666669999998,712.0,0.01,33.0,July,2020,1110.172612801679
2020-07-23,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.0,0.0,70.7,160.0,0.0,44.0,July,2020,
2020-07-23,RIS,2042,1306247,639.6900098,443.1025,443.85,0.998315873,0,0,,27.0,75.1,359.65,918.0,0.08,39.0,July,2020,639.6900097943193
2020-07-23,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,10.0,32.75,278.3333333,587.0,0.06,47.0,July,2020,
2020-07-23,WISE,6369,3995695,627.3661485,1189.6738890000001,1251.533333,0.950573075,0,0,,14.93333333,158.1166667,632.55,2039.5666670000003,0.08,31.0,July,2020,627.3661485319517
2020-07-24,Client Transactions,2117,967284,456.9126122,252.4072222,249.41666669999998,1.011990199,0,0,,0.0,0.0,87.08333333,336.5,0.0,26.0,July,2020,456.91261218705716
2020-07-24,Participant Transactions,2059,1299355,631.0611948,342.5211111,377.7499999,0.906740202,0,0,,0.0,0.0,147.91666669999998,556.0,0.0,27.0,July,2020,631.0611947547353
2020-07-24,RAM,2084,2146882,1030.173704,387.45694449999996,400.7500001,0.966829556,0,0,,1.0,16.0,241.25,712.0,0.02,34.0,July,2020,1030.1737044145873
2020-07-24,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,1.333333333,5.9,82.65,160.0,0.04,52.0,July,2020,
2020-07-24,RIS,1939,1250559,644.9504899,395.6480556,425.0666666,0.930790595,0,0,,10.86666667,85.0,370.8833333,944.0,0.09,39.0,July,2020,644.9504899432698
2020-07-24,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,13.96666667,50.5,327.8,587.0,0.09,56.0,July,2020,
2020-07-24,WISE,6307,4114718,652.4049469,1324.2075,1397.85,0.9473173090000001,0,0,,22.53333333,173.05,703.6666667000001,2039.3166670000003,0.08,35.0,July,2020,652.4049468844141
2020-07-27,Client Transactions,2237,817751,365.556996,215.0475,233.08333330000002,0.922620665,0,0,,0.0,3.75,103.41666670000001,336.5,0.01,31.0,July,2020,365.5569959767546
2020-07-27,Participant Transactions,2741,1711045,624.2411529,418.94444439999995,411.75,1.017472846,0,0,,0.0,11.75,134.5,560.0,0.02,24.0,July,2020,624.2411528639183
2020-07-27,RAM,2773,3095725,1116.381176,521.37,532.2500001,0.979558478,0,0,,1.25,35.0,154.5,712.0,0.05,22.0,July,2020,1116.38117562207
2020-07-27,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,1.183333333,0.0,39.18333333,160.0,0.0,24.0,July,2020,
2020-07-27,RIS,2524,1660603,657.9251189,538.5830556,558.3333332000001,0.964626368,0,0,,24.7,56.08333333,351.3333333,921.5,0.06,38.0,July,2020,657.9251188589541
2020-07-27,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,16.23333333,51.75,211.9833333,587.0,0.09,36.0,July,2020,
2020-07-27,WISE,7952,5264481,662.0323189,1548.4819439999999,1689.9666670000001,0.9162795779999999,0,0,,14.26666667,264.35,609.8666667,2037.7,0.13,30.0,July,2020,662.0323189134809
2020-07-28,Client Transactions,1950,888672,455.7292308,235.7838889,231.91666659999999,1.016675051,0,0,,0.0,5.0,104.08333329999999,336.0,0.01,31.0,July,2020,455.72923076923075
2020-07-28,Participant Transactions,2585,1542801,596.8282398,408.86,423.4999999,0.9654309329999999,0,0,,0.0,13.0,122.91666670000001,560.0,0.02,22.0,July,2020,596.8282398452611
2020-07-28,RAM,2061,2211379,1072.964095,400.37861119999997,412.5000001,0.970614815,0,0,,0.0,23.41666667,246.66666669999998,712.0,0.03,35.0,July,2020,1072.9640950994662
2020-07-28,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,3.3,0.0,57.55,160.0,0.0,36.0,July,2020,
2020-07-28,RIS,2014,1278233,634.6737835,472.4258333000001,483.1833333000001,0.9777361940000001,0,0,,19.43333333,36.5,370.9833333,921.0,0.04,40.0,July,2020,634.6737835153923
2020-07-28,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,11.9,26.0,261.0,579.0,0.04,45.0,July,2020,
2020-07-28,WISE,6946,4406762,634.4316153,1431.428889,1523.95,0.939288618,0,0,,20.46666667,171.58333330000002,633.55,2021.7,0.08,31.0,July,2020,634.4316153181687
2020-07-29,Client Transactions,1927,909664,472.062273,233.4952778,254.41666659999999,0.9177672240000001,0,0,,0.0,0.0,80.08333333,334.5,0.0,24.0,July,2020,472.0622729631552
2020-07-29,Participant Transactions,2078,1275446,613.7853705,285.33777779999997,314.75,0.9065537020000001,0,0,,0.0,0.0,167.41666669999998,564.0,0.0,30.0,July,2020,613.7853705486044
2020-07-29,RAM,1867,2311071,1237.852705,387.8388889,393.75,0.9849876540000001,0,0,,0.0,11.25,254.75,710.0,0.02,36.0,July,2020,1237.8527048741296
2020-07-29,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,1.216666667,0.0,60.71666667,160.0,0.0,38.0,July,2020,
2020-07-29,RIS,1953,1253719,641.9452125,541.4894444,551.1166666,0.982531426,0,0,,24.55,64.33333333,366.96666669999996,928.0,0.07,40.0,July,2020,641.9452124935996
2020-07-29,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,3.7,3.75,259.4166667,571.0,0.01,45.0,July,2020,
2020-07-29,WISE,6429,4109179,639.1630114,1224.304167,1276.95,0.958772205,0,0,,11.8,153.58333330000002,651.7166667,1996.0,0.08,33.0,July,2020,639.1630113547985
2020-07-30,Client Transactions,1908,969312,508.0251572,246.2138889,256.4166666,0.960210162,0,0,,0.0,0.0,80.08333333,336.5,0.0,24.0,July,2020,508.02515723270443
2020-07-30,Participant Transactions,2617,1271257,485.7688193,223.0,262.1666666,0.850603942,0,0,,0.0,4.083333333,162.91666669999998,560.0,0.01,29.0,July,2020,485.76881925869316
2020-07-30,RAM,1976,2264066,1145.782389,375.8175,392.75,0.956887333,0,0,,0.0,27.25,275.0,712.0,0.04,39.0,July,2020,1145.7823886639676
2020-07-30,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,1.716666667,0.5,76.46666667,160.0,0.0,48.0,July,2020,
2020-07-30,RIS,1940,1199518,618.3082474,476.71527779999997,496.11666660000003,0.960893495,0,0,,27.18333333,55.5,393.3833333,902.0,0.06,44.0,July,2020,618.3082474226804
2020-07-30,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,11.75,3.0,247.5,571.0,0.01,43.0,July,2020,
2020-07-30,WISE,6252,4034531,645.3184581,1166.859444,1239.633333,0.9412940209999999,0,0,,16.96666667,115.91666670000001,672.25,1995.9333329999997,0.06,34.0,July,2020,645.3184580934101
2020-07-31,Client Transactions,2361,941658,398.8386277,237.2811111,250.91666669999998,0.945657035,2,42,0.047619048,0.0,0.0,85.58333333,336.5,0.0,25.0,July,2020,398.83862770012706
2020-07-31,Participant Transactions,2134,1177990,552.0103093,311.4225,352.16666660000004,0.8843043070000001,2,71,0.028169014,0.0,30.5,175.5,556.0,0.05,32.0,July,2020,552.0103092783505
2020-07-31,RAM,2056,2327329,1131.969358,407.4952778,418.7000001,0.9732392590000001,2,89,0.02247191,0.38333333299999994,28.41666667,267.3,711.5,0.04,38.0,July,2020,1131.9693579766538
2020-07-31,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,2,20,0.1,0.0,11.0,86.83333333,160.0,0.07,54.0,July,2020,
2020-07-31,RIS,1940,1237278,637.7721649,478.5922222,487.3166666,0.9820969709999999,2,112,0.017857143,24.6,50.08333333,414.4,920.0,0.05,45.0,July,2020,637.7721649484536
2020-07-31,SCS,0,0,#DIV/0!,0.0,0.0,,2,0,,8.416666667000001,20.66666667,268.1166667,571.0,0.04,47.0,July,2020,
2020-07-31,WISE,6248,4109325,657.7024648,1272.7788890000002,1342.566667,0.948019134,2,248,0.008064515999999999,22.41666667,170.65,740.2666667000001,1993.9666670000001,0.09,37.0,July,2020,657.7024647887324
2020-08-03,Client Transactions,2484,965549,388.7073269,198.25222219999998,207.58333330000002,0.9550488429999999,0,0,,0.0,3.0,82.75,336.5,0.01,25.0,August,2020,388.7073268921095
2020-08-03,Participant Transactions,2788,1622846,582.0824964,400.7161111,399.9999999,1.0017902779999999,0,0,,0.0,20.0,147.0,560.0,0.04,26.0,August,2020,582.0824964131995
2020-08-03,RAM,2133,2572844,1206.209095,492.95833339999996,520.8333334,0.9464799999999999,0,0,,0.333333333,26.0,164.91666669999998,714.0,0.04,23.0,August,2020,1206.2090951711205
2020-08-03,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,12.41666667,16.0,66.15,160.0,0.1,41.0,August,2020,
2020-08-03,RIS,2699,1672833,619.7973323,572.3908332999999,575.6333332,0.994367074,0,0,,60.11666667,68.46666667,324.65,913.0,0.07,36.0,August,2020,619.7973323453131
2020-08-03,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,4.6,50.75,196.5333333,571.0,0.09,34.0,August,2020,
2020-08-03,WISE,7322,5001824,683.1226441,1484.001667,1589.0,0.9339217540000001,0,0,,10.61666667,246.1333333,689.75,2047.7833329999999,0.12,34.0,August,2020,683.1226440863152
2020-08-04,Client Transactions,1687,805531,477.4931832,196.69305549999999,210.08333330000002,0.936262065,0,0,,0.0,3.5,110.41666670000001,336.0,0.01,33.0,August,2020,477.49318316538233
2020-08-04,Participant Transactions,2219,1502298,677.0157729,357.75694439999995,388.8333333,0.920077868,0,0,,0.0,15.5,112.83333329999999,552.0,0.03,20.0,August,2020,677.0157728706624
2020-08-04,RAM,1946,2156350,1108.093525,341.64833339999996,357.0000001,0.9569981329999999,0,0,,0.0,8.0,273.0,712.0,0.01,38.0,August,2020,1108.0935251798562
2020-08-04,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,4.65,8.0,74.98333333,160.0,0.05,47.0,August,2020,
2020-08-04,RIS,2318,1401970,604.8188093,522.6244444,529.8833333,0.986300968,0,0,,47.35,32.5,346.8666667,897.0,0.04,39.0,August,2020,604.8188093183779
2020-08-04,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,9.3,28.25,246.55,571.0,0.05,43.0,August,2020,
2020-08-04,WISE,7064,4670244,661.1330691,1387.735,1478.583333,0.9385571779999999,0,0,,7.75,150.75,651.0,1992.6833329999997,0.08,33.0,August,2020,661.1330690826727
2020-08-05,Client Transactions,1869,960641,513.9866239,250.86222220000002,265.4999999,0.9448671270000001,0,0,,0.0,0.0,69.0,334.5,0.0,21.0,August,2020,513.9866238630284
2020-08-05,Participant Transactions,2313,1303545,563.5732815,289.91555550000004,331.5833333,0.874336936,0,0,,0.0,0.0,140.83333330000002,556.0,0.0,25.0,August,2020,563.5732814526589
2020-08-05,RAM,1872,2204808,1177.782051,356.8411111,372.2500001,0.9586060740000001,0,0,,0.0,10.5,266.0,710.0,0.01,37.0,August,2020,1177.7820512820513
2020-08-05,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,6.266666667000001,0.0,71.51666667,160.0,0.0,45.0,August,2020,
2020-08-05,RIS,2125,1376291,647.6663529,465.5166666999999,469.0,0.99257285,0,0,,32.65,29.5,325.8,912.0,0.03,36.0,August,2020,647.6663529411765
2020-08-05,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,17.06666667,16.33333333,247.3833333,571.0,0.03,43.0,August,2020,
2020-08-05,WISE,6586,4352361,660.8504403,1221.5325,1290.133333,0.946826555,0,0,,3.7166666669999997,111.81666670000001,607.1166667,1970.0,0.06,31.0,August,2020,660.8504403279684
2020-08-06,Client Transactions,1667,943286,565.8584283,245.6486111,263.0833333,0.933729279,0,0,,0.0,0.0,73.41666667,336.5,0.0,22.0,August,2020,565.8584283143372
2020-08-06,Participant Transactions,1939,1227230,632.9190304,269.3361111,323.3333333,0.832998282,0,0,,0.0,8.5,144.16666669999998,552.0,0.02,26.0,August,2020,632.9190304280557
2020-08-06,RAM,1863,2054601,1102.845411,365.9005556,380.0000001,0.962896199,0,0,,0.0,16.0,260.4166667,704.0,0.02,37.0,August,2020,1102.8454106280194
2020-08-06,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,7.25,8.25,79.73333333,160.0,0.05,50.0,August,2020,
2020-08-06,RIS,1965,1188758,604.9659033,404.09611110000003,406.36666660000003,0.994412545,0,0,,54.36666667,46.28333333,421.13333330000006,878.0,0.05,48.0,August,2020,604.9659033078881
2020-08-06,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,17.65,12.75,241.15,571.0,0.02,42.0,August,2020,
2020-08-06,WISE,6550,4249340,648.7541985,1203.47,1300.066667,0.925698682,0,0,,6.933333332999999,143.41666669999998,617.6833333,1960.65,0.07,32.0,August,2020,648.7541984732825
2020-08-07,Client Transactions,1949,864230,443.4222678,221.9111111,228.16666659999999,0.972583394,0,0,,0.0,16.0,108.33333329999999,336.5,0.05,32.0,August,2020,443.4222678296562
2020-08-07,Participant Transactions,2265,1304240,575.8233996,303.23805550000003,329.33333319999997,0.9207633270000001,0,0,,0.0,11.5,161.66666669999998,548.0,0.02,30.0,August,2020,575.8233995584989
2020-08-07,RAM,1572,1873476,1191.778626,336.6586112,356.33333339999996,0.944785625,0,0,,0.0,26.5,271.75,696.0,0.04,39.0,August,2020,1191.7786259541986
2020-08-07,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,7.75,0.0,81.88333333,168.0,0.0,49.0,August,2020,
2020-08-07,RIS,2041,1286222,630.1920627,321.44194439999995,323.8,0.992717555,0,0,,42.53333333,47.0,478.78333330000004,904.0,0.05,53.0,August,2020,630.1920627143558
2020-08-07,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,5.933333332999999,10.28333333,215.7166667,563.0,0.02,38.0,August,2020,
2020-08-07,WISE,6185,3958113,639.9535974,1271.8,1342.066667,0.9476429390000001,0,0,,15.81666667,158.9666667,713.8666667,1958.25,0.08,36.0,August,2020,639.9535974130962
2020-08-10,Client Transactions,2338,903409,386.4024808,190.5413889,189.83333330000002,1.00372988,0,0,,0.0,1.5,98.41666667,328.5,0.0,30.0,August,2020,386.40248075278015
2020-08-10,Participant Transactions,3116,1731431,555.6582157,394.4513889,393.5,1.002417761,0,0,,0.0,16.0,143.75,552.0,0.03,26.0,August,2020,555.658215661104
2020-08-10,RAM,2460,2684861,1091.406911,483.38,505.5000001,0.956241345,0,0,,2.416666667,36.91666667,172.0,706.0,0.05,24.0,August,2020,1091.4069105691058
2020-08-10,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.566666667,8.0,62.06666667,168.0,0.05,37.0,August,2020,
2020-08-10,RIS,2532,1643569,649.1188784,513.5988888999999,520.2166666,0.987278805,0,0,,44.31666667,47.83333333,301.15,900.0,0.05,33.0,August,2020,649.11887835703
2020-08-10,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,21.66666667,40.5,200.16666669999998,563.0,0.07,36.0,August,2020,
2020-08-10,WISE,7826,5188623,662.9980833,1545.028056,1689.9666670000001,0.914235817,0,0,,9.7,144.91666669999998,527.6166667,1974.2166670000001,0.07,27.0,August,2020,662.9980833120368
2020-08-11,Client Transactions,1814,892549,492.0336273,224.8502778,219.0,1.026713597,0,0,,0.0,0.0,97.16666667,328.0,0.0,30.0,August,2020,492.0336273428886
2020-08-11,Participant Transactions,2391,1485697,621.3705563,304.8102778,321.41666660000004,0.948333766,0,0,,0.0,13.0,157.25,552.0,0.02,28.0,August,2020,621.3705562526139
2020-08-11,RAM,2218,2329970,1050.482417,358.9716667,364.75,0.9841580990000001,0,0,,4.566666667,24.5,274.2333333,704.0,0.03,39.0,August,2020,1050.4824165915238
2020-08-11,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,1.2,1.5,68.45,168.0,0.01,41.0,August,2020,
2020-08-11,RIS,2315,1537920,664.3282937,435.16694440000003,439.91666669999995,0.989203132,0,0,,41.6,23.46666667,355.65,892.0,0.03,40.0,August,2020,664.3282937365011
2020-08-11,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,22.03333333,10.0,240.0333333,563.0,0.02,43.0,August,2020,
2020-08-11,WISE,6981,4475186,641.0522848,1344.414722,1425.183333,0.9433275640000001,0,0,,8.183333333,117.55,652.2333332999999,1961.1333329999998,0.06,33.0,August,2020,641.0522847729552
2020-08-12,Client Transactions,1903,860362,452.1082501,221.8225,225.58333330000002,0.983328408,0,0,,0.0,1.0,100.91666670000001,326.5,0.0,31.0,August,2020,452.1082501313715
2020-08-12,Participant Transactions,2191,1319967,602.4495664,318.1433333,351.4999999,0.9051019440000001,0,0,,0.0,8.0,185.75,556.0,0.01,33.0,August,2020,602.4495664080329
2020-08-12,RAM,2008,2193707,1092.483566,376.36472230000004,384.2333334,0.979521269,0,0,,1.85,21.66666667,280.2666667,702.0,0.03,40.0,August,2020,1092.4835657370518
2020-08-12,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,2.15,0.0,77.65,168.0,0.0,46.0,August,2020,
2020-08-12,RIS,2150,1419693,660.3223256,467.4294444,484.63333330000006,0.9645012270000001,0,0,,33.73333333,21.25,348.9833333,899.0,0.02,39.0,August,2020,660.3223255813954
2020-08-12,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,13.3,5.833333333,245.1333333,555.0,0.01,44.0,August,2020,
2020-08-12,WISE,6448,4061083,629.8205645,1219.6325,1272.916667,0.958140098,0,0,,10.5,107.53333329999998,649.9166667000001,2095.066667,0.05,31.0,August,2020,629.820564516129
2020-08-13,Client Transactions,1795,975665,543.545961,233.5769444,246.0,0.9494997740000001,0,0,,34.75,3.5,113.75,328.5,0.01,35.0,August,2020,543.5459610027855
2020-08-13,Participant Transactions,1973,1279159,648.3319818,280.4902778,326.0,0.860399625,0,0,,1.25,13.5,156.0,552.0,0.02,28.0,August,2020,648.3319817536747
2020-08-13,RAM,1895,2210926,1166.715567,337.74472230000003,379.58333339999996,0.889777534,0,0,,1.4166666669999999,16.0,282.1666667,696.0,0.02,41.0,August,2020,1166.715567282322
2020-08-13,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,0.283333333,7.75,77.61666667,168.0,0.05,46.0,August,2020,
2020-08-13,RIS,2056,1302642,633.5807393,438.8105556,459.7499999,0.954454716,0,0,,46.83333333,49.83333333,406.0833333,878.0,0.06,46.0,August,2020,633.5807392996109
2020-08-13,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,13.9,6.0,267.4,555.0,0.01,48.0,August,2020,
2020-08-13,WISE,6210,3939530,634.3848631,1163.255833,1244.933333,0.934392069,0,0,,12.36666667,103.2833333,669.4,2092.933333,0.05,32.0,August,2020,634.3848631239936
2020-08-14,Client Transactions,2693,952448,353.6754549,236.9394444,244.24999989999998,0.970069373,0,0,,0.0,0.0,84.25,328.5,0.0,26.0,August,2020,353.67545488303006
2020-08-14,Participant Transactions,1873,1188774,634.6898025,269.2036111,296.25,0.908704173,0,0,,7.0,30.5,185.16666669999998,548.0,0.06,34.0,August,2020,634.689802455953
2020-08-14,RAM,1923,2077134,1080.152886,321.67055560000006,329.9166667,0.975005473,0,0,,0.0,29.08333333,307.3333333,696.75,0.04,44.0,August,2020,1080.1528861154445
2020-08-14,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,2.0,9.0,100.33333329999999,168.0,0.05,60.0,August,2020,
2020-08-14,RIS,1977,1258615,636.6287304,407.27194439999994,409.6333333,0.99423536,0,0,,29.51666667,46.75,419.1333333,899.0,0.05,47.0,August,2020,636.6287303995954
2020-08-14,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,18.26666667,9.5,251.7666667,555.0,0.02,45.0,August,2020,
2020-08-14,WISE,6099,3926925,643.8637482,1234.380556,1299.366667,0.949986318,0,0,,13.2,116.51666670000002,745.3833333,2082.083333,0.06,36.0,August,2020,643.8637481554354
2020-08-17,Client Transactions,2820,855712,303.4439716,168.50666669999998,183.5,0.918292461,0,0,,0.0,1.0,98.16666667,328.5,0.0,30.0,August,2020,303.44397163120567
2020-08-17,Participant Transactions,2749,1607128,584.6227719,383.36444439999997,382.5,1.002259985,0,0,,1.0,39.75,155.0,552.0,0.07,28.0,August,2020,584.6227719170607
2020-08-17,RAM,2320,2639044,1137.518966,438.9441666999999,456.0000001,0.9625968570000001,0,0,,3.0,24.25,214.0,704.0,0.03,30.0,August,2020,1137.5189655172414
2020-08-17,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,5.8666666670000005,0.0,59.86666667,168.0,0.0,36.0,August,2020,
2020-08-17,RIS,2555,1664099,651.3107632,436.04416669999995,458.2499999,0.9515420990000001,0,0,,50.25,63.25,374.25,845.5,0.07,44.0,August,2020,651.3107632093934
2020-08-17,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,13.58333333,37.75,199.58333330000002,599.0,0.06,33.0,August,2020,
2020-08-17,WISE,7698,5045552,655.4367368,1523.372222,1665.2,0.914828382,0,0,,30.03333333,112.25,561.6166667,2116.283333,0.05,27.0,August,2020,655.4367368147571
2020-08-18,Client Transactions,1806,811200,449.1694352,207.3338889,220.83333330000002,0.93887044,0,0,,0.0,1.083333333,102.0,328.0,0.0,31.0,August,2020,449.16943521594686
2020-08-18,Participant Transactions,2206,1387624,629.0226655,304.2491666,322.91666660000004,0.942190968,0,0,,0.0,40.0,167.83333330000002,552.0,0.07,30.0,August,2020,629.0226654578422
2020-08-18,RAM,2291,2326637,1015.555216,293.54055560000006,303.5000001,0.967184697,0,0,,0.75,16.0,313.8333333,704.0,0.02,45.0,August,2020,1015.5552160628547
2020-08-18,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,8.433333333,0.0,79.68333333,168.0,0.0,47.0,August,2020,
2020-08-18,RIS,2021,1289844,638.2206828,357.01055560000003,373.6,0.955595705,0,0,,43.93333333,51.25,384.9,844.0,0.06,46.0,August,2020,638.220682830282
2020-08-18,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,5.833333333,14.0,280.3333333,595.0,0.02,47.0,August,2020,
2020-08-18,WISE,6872,4464692,649.693248,1322.6030560000002,1412.25,0.9365219020000001,0,0,,26.45,76.33333333,650.7,2091.033333,0.04,31.0,August,2020,649.6932479627474
2020-08-19,Client Transactions,2018,1011829,501.4018831,267.235,273.6666667,0.976498173,0,0,,0.0,0.0,52.83333333,326.5,0.0,16.0,August,2020,501.40188305252724
2020-08-19,Participant Transactions,2182,1412807,647.4825848,267.1216667,295.91666660000004,0.9026921990000001,0,0,,0.0,16.0,150.91666669999998,556.0,0.03,27.0,August,2020,647.4825847846013
2020-08-19,RAM,2054,2342777,1140.592502,313.665,324.7500001,0.9658660509999999,0,0,,0.0,32.0,312.0,704.0,0.05,44.0,August,2020,1140.5925024342746
2020-08-19,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,10.1,0.0,81.85,168.0,0.0,49.0,August,2020,
2020-08-19,RIS,2043,1317630,644.948605,302.2433333,310.91666660000004,0.972103994,0,0,,55.13333333,63.5,428.46666669999996,835.0,0.08,51.0,August,2020,644.9486049926578
2020-08-19,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,8.133333333,11.0,277.0166667,587.0,0.02,47.0,August,2020,
2020-08-19,WISE,6166,3997040,648.2387285,1153.684167,1219.366667,0.946133922,0,0,,14.16666667,63.46666667,620.1333333,2054.2,0.03,30.0,August,2020,648.2387285111904
2020-08-20,Client Transactions,1805,894730,495.6952909,233.8188889,265.4166666,0.880950288,0,0,,0.0,7.25,63.08333333,328.5,0.02,19.0,August,2020,495.69529085872574
2020-08-20,Participant Transactions,1983,1210223,610.2990419,262.97222220000003,289.25,0.909152022,0,0,,0.0,28.0,182.91666669999998,551.5,0.05,33.0,August,2020,610.2990418557741
2020-08-20,RAM,2070,2055254,992.8763285,317.15388889999997,333.6666667,0.950511155,0,0,,0.0,26.83333333,313.8333333,696.0,0.04,45.0,August,2020,992.8763285024155
2020-08-20,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,9.8,1.25,93.3,168.0,0.01,56.0,August,2020,
2020-08-20,RIS,1913,1205699,630.2660742,285.83666669999997,303.35,0.942266908,0,0,,32.9,38.41666667,394.7333333,814.0,0.05,48.0,August,2020,630.2660742289597
2020-08-20,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,12.31666667,1.0,280.03333330000004,587.0,0.0,48.0,August,2020,
2020-08-20,WISE,5848,3744997,640.3893639,1096.2363890000001,1175.533333,0.932543857,0,0,,9.966666667,88.08333333,674.1333333,2045.0,0.04,33.0,August,2020,640.3893638850889
2020-08-21,Client Transactions,2103,901390,428.6210176,236.5308333,250.91666659999999,0.942666888,0,0,,0.0,6.5,77.58333333,328.5,0.02,24.0,August,2020,428.62101759391345
2020-08-21,Participant Transactions,2283,1298593,568.8098993,303.7961111,333.41666660000004,0.9111605429999999,0,0,,0.0,20.0,170.33333330000002,548.0,0.04,31.0,August,2020,568.8098992553657
2020-08-21,RAM,1915,1936523,1011.239164,242.1502778,249.75,0.9695706820000001,0,0,,0.0,35.5,360.5,696.0,0.05,52.0,August,2020,1011.2391644908616
2020-08-21,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,9.35,9.75,96.43333333,168.0,0.06,57.0,August,2020,
2020-08-21,RIS,1884,1247890,662.3619958,331.0697222,352.55,0.9390716840000001,0,0,,22.5,29.16666667,406.3333333,835.5,0.03,49.0,August,2020,662.3619957537155
2020-08-21,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,14.11666667,28.08333333,295.2666667,587.0,0.05,50.0,August,2020,
2020-08-21,WISE,6063,3920658,646.653142,1229.5119439999999,1291.766667,0.951806527,0,0,,11.56666667,154.75,700.6166667,2036.25,0.08,34.0,August,2020,646.6531420089065
2020-08-24,Client Transactions,2112,872776,413.2462121,169.2813889,182.16666659999999,0.929266545,0,0,,0.0,8.0,99.0,328.5,0.02,30.0,August,2020,413.2462121212121
2020-08-24,Participant Transactions,2539,1633036,643.1807798,379.14194439999994,417.9999999,0.907038145,0,0,,0.0,1.25,103.5,536.0,0.0,19.0,August,2020,643.1807798345806
2020-08-24,RAM,2051,2498541,1218.206241,483.77805559999996,515.5000001,0.938463735,0,0,,2.5,11.5,159.25,704.0,0.02,23.0,August,2020,1218.206240858118
2020-08-24,RCS PHONES,0,0,#DIV/0!,0.0,0.0,,0,0,,7.05,8.0,53.8,168.0,0.05,32.0,August,2020,
2020-08-24,RIS,2632,1780078,676.3214286,472.1005556,497.86666660000003,0.948246965,0,0,,34.5,58.16666667,270.4166667,828.0,0.07,33.0,August,2020,676.3214285714286
2020-08-24,SCS,0,0,#DIV/0!,0.0,0.0,,0,0,,10.68333333,41.25,181.68333330000002,587.0,0.07,31.0,August,2020,
2020-08-24,WISE,7619,4975786,653.0759942,1449.8830560000001,1541.55,0.94053586,0,0,,12.71666667,215.81666669999998,605.7,2080.8666670000002,0.1,29.0,August,2020,653.0759942249639
2020-08-25,Client Transactions,1949,909393,466.5946639,227.5463889,211.16666669999998,1.077567745,0,0,,0.0,9.0,111.66666670000001,328.0,0.03,34.0,August,2020,466.59466393022063
2020-08-25,Participant Transactions,2244,1437806,640.7335116,331.2361111,345.5,0.958715228,0,0,,0.0,16.0,122.0,536.0,0.03,23.0,August,2020,640.7335115864528
