,date,handle_time,handle_time_forecast,volume,volume_forecast,volume_handled
1679,7/5/2016,1899341.0,,3402.0,3358.0,3375.0
1688,7/6/2016,1497446.0,,2625.0,2882.0,2552.0
1697,7/7/2016,1419136.0,,2649.0,2511.0,2438.0
1706,7/8/2016,1821679.0,,3321.0,2401.0,3086.0
1715,7/9/2016,375428.0,,983.0,566.0,700.0
1724,7/10/2016,0.0,,0.0,0.0,0.0
1733,7/11/2016,2733490.0,,5222.0,3342.0,4686.0
1742,7/12/2016,1971452.0,,3656.0,2875.0,3525.0
1751,7/13/2016,1672977.0,,3287.0,2661.0,3020.0
1760,7/14/2016,1679424.0,,3226.0,1997.0,2824.0
1769,7/15/2016,1614029.0,,2992.0,2031.0,2780.0
1778,7/16/2016,309912.0,,618.0,895.0,599.0
1787,7/17/2016,0.0,,0.0,0.0,0.0
1796,7/18/2016,2147534.0,,3674.0,4753.0,3605.0
1805,7/19/2016,1662741.0,,2828.0,3017.0,2810.0
1814,7/20/2016,1417632.0,,2749.0,2605.0,2525.0
1823,7/21/2016,1344951.0,,2412.0,2425.0,2394.0
1832,7/22/2016,1554511.0,,2405.0,2456.0,2397.0
1841,7/23/2016,282950.0,,619.0,618.0,543.0
1850,7/24/2016,0.0,,0.0,0.0,0.0
1859,7/25/2016,1969271.0,,3269.0,3572.0,3230.0
1868,7/26/2016,1651973.0,,2691.0,2921.0,2674.0
1877,7/27/2016,1429291.0,,2458.0,2617.0,2453.0
1886,7/28/2016,1344743.0,,2284.0,2446.0,2277.0
1895,7/29/2016,1491151.0,,2350.0,2478.0,2292.0
1904,7/30/2016,274714.0,,575.0,611.0,549.0
1913,7/31/2016,0.0,,1.0,0.0,0.0
1922,8/1/2016,2068235.0,,3368.0,3822.0,3354.0
1931,8/2/2016,1700758.0,,2769.0,3117.0,2767.0
1940,8/3/2016,1604907.0,,2691.0,2844.0,2674.0
1949,8/4/2016,1496514.0,,2528.0,2523.0,2523.0
1958,8/5/2016,1569865.0,,2739.0,2561.0,2598.0
1967,8/6/2016,286531.0,,614.0,604.0,558.0
1976,8/7/2016,0.0,,0.0,0.0,0.0
1985,8/8/2016,2110880.0,,3548.0,3267.0,3481.0
1994,8/9/2016,1682294.0,,2858.0,2686.0,2850.0
2003,8/10/2016,1448928.0,,2559.0,2550.0,2551.0
2012,8/11/2016,1512440.0,,2573.0,2323.0,2568.0
2021,8/12/2016,1387497.0,,2473.0,2359.0,2460.0
2030,8/13/2016,274580.0,,593.0,687.0,581.0
2039,8/14/2016,0.0,,0.0,0.0,0.0
2048,8/15/2016,2019600.0,,3462.0,3624.0,3436.0
2057,8/16/2016,1610824.0,,2847.0,2979.0,2842.0
2066,8/17/2016,1495036.0,,2561.0,2686.0,2553.0
2075,8/18/2016,1325540.0,,2356.0,2615.0,2353.0
2084,8/19/2016,1382828.0,,2441.0,2304.0,2393.0
2093,8/20/2016,275704.0,,604.0,571.0,497.0
2102,8/21/2016,0.0,,0.0,0.0,0.0
2111,8/22/2016,1670463.0,,3010.0,3444.0,2967.0
2120,8/23/2016,1511813.0,,2588.0,2830.0,2585.0
2129,8/24/2016,1360250.0,,2405.0,2553.0,2395.0
2138,8/25/2016,1317664.0,,2246.0,2484.0,2238.0
2147,8/26/2016,1318598.0,,2407.0,2188.0,2371.0
2156,8/27/2016,278562.0,,570.0,542.0,562.0
2165,8/28/2016,0.0,,0.0,0.0,0.0
2174,8/29/2016,1870467.0,,3490.0,3375.0,3302.0
2183,8/30/2016,1628303.0,,2834.0,2773.0,2812.0
2192,8/31/2016,1443982.0,,2622.0,2502.0,2501.0
2201,9/1/2016,1298693.0,,2388.0,2434.0,2373.0
2210,9/2/2016,1283311.0,,2411.0,2144.0,2291.0
2219,9/3/2016,0.0,,0.0,530.0,0.0
2228,9/4/2016,0.0,,0.0,0.0,0.0
2237,9/5/2016,0.0,,0.0,0.0,0.0
2246,9/6/2016,1897286.0,,3654.0,3371.0,3411.0
